num_ordre;ref_matiere;quantite_prevue;quantite_utilisee;unite
OF-2024-1673;PEI-001;13.5;13.5;L
OF-2026-1674;BOIS-001;8.0;8.0;m3
OF-2026-1674;ALU-001;38.3;38.3;m2
OF-2026-1674;VIS-001;313.7;313.7;piece
OF-2026-1674;ETR-001;32.8;32.8;m
OF-2026-1674;PEI-001;46.2;46.2;L
OF-2026-1675;BOIS-001;3.1;3.1;m3
OF-2026-1675;RES-001;10.7;10.7;L
OF-2026-1675;VIS-001;287.1;287.1;piece
OF-2026-1675;PEI-001;23.1;23.1;L
OF-2024-1676;ALU-001;24.4;13.8;m2
OF-2024-1676;VIS-001;344.8;195.0;piece
OF-2024-1676;ETR-001;10.4;5.9;m
OF-2024-1676;PEI-001;13.6;7.7;L
OF-2023-1677;BOIS-002;8.1;8.1;m2
OF-2023-1677;ALU-001;21.2;21.2;m2
OF-2023-1677;CAR-001;5.7;5.7;m2
OF-2023-1677;VIS-001;432.1;432.1;piece
OF-2023-1678;CAR-001;4.8;4.8;m2
OF-2023-1678;VIS-001;90.3;90.3;piece
OF-2023-1678;FIL-001;5.6;5.6;bobine
OF-2023-1678;MAS-001;17.1;17.1;L
OF-2025-1679;BOIS-001;4.3;4.3;m3
OF-2025-1679;ALU-001;49.3;49.3;m2
OF-2025-1679;VIS-001;405.0;405.0;piece
OF-2025-1679;ETR-001;27.2;27.2;m
OF-2025-1679;PEI-001;26.1;26.1;L
OF-2024-1680;ALU-001;21.6;21.6;m2
OF-2024-1680;VIS-001;125.5;125.5;piece
OF-2024-1680;ETR-001;15.0;15.0;m
OF-2024-1680;PEI-001;14.0;14.0;L
OF-2024-1681;BOIS-002;5.9;5.9;m2
OF-2024-1681;ALU-001;16.8;16.8;m2
OF-2024-1681;VIS-001;271.6;271.6;piece
OF-2024-1681;MAS-001;11.3;11.3;L
OF-2025-1682;CAR-001;2.3;2.3;m2
OF-2025-1682;VIS-001;86.9;86.9;piece
OF-2025-1682;FIL-001;3.1;3.1;bobine
OF-2025-1683;BOIS-001;2.9;2.9;m3
OF-2025-1683;RES-001;10.7;10.7;L
OF-2025-1683;VIS-001;139.3;139.3;piece
OF-2025-1683;PEI-001;10.3;10.3;L
OF-2024-1684;BOIS-002;4.3;4.3;m2
OF-2024-1684;RES-001;6.0;6.0;L
OF-2024-1684;VIS-001;65.6;65.6;piece
OF-2023-1685;ALU-001;13.8;13.8;m2
OF-2023-1685;VIS-001;106.3;106.3;piece
OF-2023-1685;FIL-001;2.2;2.2;bobine
OF-2023-1685;PEI-001;8.9;8.9;L
OF-2024-1686;BOIS-001;5.2;1.8;m3
OF-2024-1686;ALU-001;29.9;10.4;m2
OF-2024-1686;VIS-001;416.7;145.5;piece
OF-2024-1686;ETR-001;31.2;10.9;m
OF-2024-1686;PEI-001;45.4;15.9;L
OF-2024-1687;BOIS-001;2.2;2.2;m3
OF-2024-1687;RES-001;10.0;10.0;L
OF-2024-1687;VIS-001;249.4;249.4;piece
OF-2024-1687;PEI-001;21.0;21.0;L
OF-2023-1688;ALU-001;23.6;23.6;m2
OF-2023-1688;VIS-001;280.9;280.9;piece
OF-2023-1688;ETR-001;15.5;15.5;m
OF-2023-1688;PEI-001;19.7;19.7;L
OF-2025-1689;BOIS-002;6.3;6.3;m2
OF-2025-1689;ALU-001;31.3;31.3;m2
OF-2025-1689;CAR-001;7.4;7.4;m2
OF-2025-1689;VIS-001;458.5;458.5;piece
OF-2023-1690;CAR-001;5.3;5.3;m2
OF-2023-1690;VIS-001;145.9;145.9;piece
OF-2023-1690;FIL-001;5.7;5.7;bobine
OF-2023-1690;MAS-001;17.7;17.7;L
OF-2024-1691;BOIS-001;6.6;6.6;m3
OF-2024-1691;ALU-001;44.0;44.0;m2
OF-2024-1691;VIS-001;522.9;522.9;piece
OF-2024-1691;ETR-001;22.5;22.5;m
OF-2024-1691;PEI-001;26.5;26.5;L
OF-2023-1692;ALU-001;17.6;17.6;m2
OF-2023-1692;VIS-001;154.3;154.3;piece
OF-2023-1692;ETR-001;12.5;12.5;m
OF-2023-1692;PEI-001;10.5;10.5;L
OF-2025-1693;BOIS-002;5.7;5.7;m2
OF-2025-1693;ALU-001;11.3;11.3;m2
OF-2025-1693;VIS-001;272.8;272.8;piece
OF-2025-1693;MAS-001;9.8;9.8;L
OF-2025-1694;CAR-001;3.1;3.1;m2
OF-2025-1694;VIS-001;62.4;62.4;piece
OF-2025-1694;FIL-001;2.5;2.5;bobine
OF-2024-1695;BOIS-001;1.9;1.9;m3
OF-2024-1695;RES-001;8.2;8.2;L
OF-2024-1695;VIS-001;154.4;154.4;piece
OF-2024-1695;PEI-001;12.0;12.0;L
OF-2026-1696;BOIS-002;5.0;5.0;m2
OF-2026-1696;RES-001;6.5;6.5;L
OF-2026-1696;VIS-001;77.3;77.3;piece
OF-2025-1697;ALU-001;9.4;9.4;m2
OF-2025-1697;VIS-001;109.6;109.6;piece
OF-2025-1697;FIL-001;4.8;4.8;bobine
OF-2025-1697;PEI-001;14.8;14.8;L
OF-2026-1698;BOIS-001;6.4;6.4;m3
OF-2026-1698;ALU-001;29.4;29.4;m2
OF-2026-1698;VIS-001;442.4;442.4;piece
OF-2026-1698;ETR-001;33.4;33.4;m
OF-2026-1698;PEI-001;36.4;36.4;L
OF-2023-1699;BOIS-001;3.2;3.2;m3
OF-2023-1699;RES-001;11.1;11.1;L
OF-2023-1699;VIS-001;208.2;208.2;piece
OF-2023-1699;PEI-001;16.2;16.2;L
OF-2025-1700;ALU-001;15.1;15.1;m2
OF-2025-1700;VIS-001;237.9;237.9;piece
OF-2025-1700;ETR-001;16.0;16.0;m
OF-2025-1700;PEI-001;11.3;11.3;L
OF-2025-1701;BOIS-002;8.6;8.6;m2
OF-2025-1701;ALU-001;21.9;21.9;m2
OF-2025-1701;CAR-001;5.5;5.5;m2
OF-2025-1701;VIS-001;331.5;331.5;piece
OF-2026-1702;CAR-001;3.5;3.5;m2
OF-2026-1702;VIS-001;142.8;142.8;piece
OF-2026-1702;FIL-001;5.5;5.5;bobine
OF-2026-1702;MAS-001;15.0;15.0;L
OF-2024-1703;BOIS-001;4.4;4.4;m3
OF-2024-1703;ALU-001;33.6;33.6;m2
OF-2024-1703;VIS-001;400.8;400.8;piece
OF-2024-1703;ETR-001;17.3;17.3;m
OF-2024-1703;PEI-001;37.4;37.4;L
OF-2025-1704;ALU-001;18.0;18.0;m2
OF-2025-1704;VIS-001;234.2;234.2;piece
OF-2025-1704;ETR-001;11.6;11.6;m
OF-2025-1704;PEI-001;8.8;8.8;L
OF-2023-1705;BOIS-002;7.6;7.6;m2
OF-2023-1705;ALU-001;19.0;19.0;m2
OF-2023-1705;VIS-001;193.0;193.0;piece
OF-2023-1705;MAS-001;13.4;13.4;L
OF-2024-1706;CAR-001;2.0;1.2;m2
OF-2024-1706;VIS-001;96.8;59.8;piece
OF-2024-1706;FIL-001;3.7;2.3;bobine
OF-2024-1707;BOIS-001;1.7;1.7;m3
OF-2024-1707;RES-001;10.4;10.4;L
OF-2024-1707;VIS-001;136.9;136.9;piece
OF-2024-1707;PEI-001;6.0;6.0;L
OF-2023-1708;BOIS-002;5.7;5.7;m2
OF-2023-1708;RES-001;4.9;4.9;L
OF-2023-1708;VIS-001;66.5;66.5;piece
OF-2024-1709;ALU-001;13.7;1.5;m2
OF-2024-1709;VIS-001;153.8;16.8;piece
OF-2024-1709;FIL-001;4.4;0.5;bobine
OF-2024-1709;PEI-001;11.6;1.3;L
OF-2024-1710;BOIS-001;6.8;0.0;m3
OF-2024-1710;ALU-001;33.2;0.0;m2
OF-2024-1710;VIS-001;437.8;0.0;piece
OF-2024-1710;ETR-001;24.6;0.0;m
OF-2024-1710;PEI-001;45.1;0.0;L
OF-2023-1711;BOIS-001;2.2;2.2;m3
OF-2023-1711;RES-001;11.4;11.4;L
OF-2023-1711;VIS-001;291.0;291.0;piece
OF-2023-1711;PEI-001;23.7;23.7;L
OF-2023-1712;ALU-001;27.1;27.1;m2
OF-2023-1712;VIS-001;313.4;313.4;piece
OF-2023-1712;ETR-001;11.5;11.5;m
OF-2023-1712;PEI-001;13.1;13.1;L
OF-2025-1713;BOIS-002;8.7;8.7;m2
OF-2025-1713;ALU-001;25.4;25.4;m2
OF-2025-1713;CAR-001;5.9;5.9;m2
OF-2025-1713;VIS-001;494.5;494.5;piece
OF-2025-1714;CAR-001;4.5;4.5;m2
OF-2025-1714;VIS-001;146.5;146.5;piece
OF-2025-1714;FIL-001;3.4;3.4;bobine
OF-2025-1714;MAS-001;17.5;17.5;L
OF-2026-1715;BOIS-001;6.2;2.5;m3
OF-2026-1715;ALU-001;32.6;13.1;m2
OF-2026-1715;VIS-001;430.5;172.4;piece
OF-2026-1715;ETR-001;19.9;8.0;m
OF-2026-1715;PEI-001;26.0;10.4;L
OF-2026-1716;ALU-001;15.3;15.3;m2
OF-2026-1716;VIS-001;248.0;248.0;piece
OF-2026-1716;ETR-001;10.0;10.0;m
OF-2026-1716;PEI-001;10.6;10.6;L
OF-2024-1717;BOIS-002;7.9;7.9;m2
OF-2024-1717;ALU-001;14.4;14.4;m2
OF-2024-1717;VIS-001;211.5;211.5;piece
OF-2024-1717;MAS-001;10.7;10.7;L
OF-2025-1718;CAR-001;2.6;0.0;m2
OF-2025-1718;VIS-001;102.4;0.0;piece
OF-2025-1718;FIL-001;3.7;0.0;bobine
OF-2026-1719;BOIS-001;2.4;2.4;m3
OF-2026-1719;RES-001;7.9;7.9;L
OF-2026-1719;VIS-001;85.8;85.8;piece
OF-2026-1719;PEI-001;11.1;11.1;L
OF-2024-1720;BOIS-002;4.1;0.6;m2
OF-2024-1720;RES-001;7.0;1.0;L
OF-2024-1720;VIS-001;68.2;9.4;piece
OF-2024-1721;ALU-001;13.9;13.9;m2
OF-2024-1721;VIS-001;171.2;171.2;piece
OF-2024-1721;FIL-001;4.8;4.8;bobine
OF-2024-1721;PEI-001;9.8;9.8;L
OF-2024-1722;BOIS-001;7.4;7.4;m3
OF-2024-1722;ALU-001;26.2;26.2;m2
OF-2024-1722;VIS-001;484.4;484.4;piece
OF-2024-1722;ETR-001;25.3;25.3;m
OF-2024-1722;PEI-001;41.8;41.8;L
OF-2025-1723;BOIS-001;2.5;2.5;m3
OF-2025-1723;RES-001;9.4;9.4;L
OF-2025-1723;VIS-001;160.4;160.4;piece
OF-2025-1723;PEI-001;23.0;23.0;L
OF-2026-1724;ALU-001;18.4;18.4;m2
OF-2026-1724;VIS-001;248.6;248.6;piece
OF-2026-1724;ETR-001;12.8;12.8;m
OF-2026-1724;PEI-001;15.8;15.8;L
OF-2026-1725;BOIS-002;6.1;6.1;m2
OF-2026-1725;ALU-001;20.4;20.4;m2
OF-2026-1725;CAR-001;4.2;4.2;m2
OF-2026-1725;VIS-001;341.2;341.2;piece
OF-2024-1726;CAR-001;4.1;4.1;m2
OF-2024-1726;VIS-001;129.8;129.8;piece
OF-2024-1726;FIL-001;5.1;5.1;bobine
OF-2024-1726;MAS-001;18.1;18.1;L
OF-2025-1727;BOIS-001;6.5;0.0;m3
OF-2025-1727;ALU-001;39.5;0.0;m2
OF-2025-1727;VIS-001;450.9;0.0;piece
OF-2025-1727;ETR-001;29.2;0.0;m
OF-2025-1727;PEI-001;39.9;0.0;L
OF-2024-1728;ALU-001;18.1;18.1;m2
OF-2024-1728;VIS-001;148.3;148.3;piece
OF-2024-1728;ETR-001;11.5;11.5;m
OF-2024-1728;PEI-001;14.4;14.4;L
OF-2024-1729;BOIS-002;4.9;4.9;m2
OF-2024-1729;ALU-001;11.6;11.6;m2
OF-2024-1729;VIS-001;174.2;174.2;piece
OF-2024-1729;MAS-001;14.1;14.1;L
OF-2025-1730;CAR-001;2.0;2.0;m2
OF-2025-1730;VIS-001;87.0;87.0;piece
OF-2025-1730;FIL-001;3.4;3.4;bobine
OF-2024-1731;BOIS-001;2.0;2.0;m3
OF-2024-1731;RES-001;8.8;8.8;L
OF-2024-1731;VIS-001;148.7;148.7;piece
OF-2024-1731;PEI-001;7.5;7.5;L
OF-2026-1732;BOIS-002;4.2;4.2;m2
OF-2026-1732;RES-001;8.0;8.0;L
OF-2026-1732;VIS-001;105.7;105.7;piece
OF-2025-1733;ALU-001;14.7;14.7;m2
OF-2025-1733;VIS-001;113.9;113.9;piece
OF-2025-1733;FIL-001;4.6;4.6;bobine
OF-2025-1733;PEI-001;11.8;11.8;L
OF-2024-1734;BOIS-001;6.7;6.7;m3
OF-2024-1734;ALU-001;38.9;38.9;m2
OF-2024-1734;VIS-001;471.7;471.7;piece
OF-2024-1734;ETR-001;27.6;27.6;m
OF-2024-1734;PEI-001;47.3;47.3;L
OF-2024-1735;BOIS-001;2.3;2.3;m3
OF-2024-1735;RES-001;9.8;9.8;L
OF-2024-1735;VIS-001;268.6;268.6;piece
OF-2024-1735;PEI-001;21.0;21.0;L
OF-2024-1736;ALU-001;23.5;23.5;m2
OF-2024-1736;VIS-001;332.5;332.5;piece
OF-2024-1736;ETR-001;10.4;10.4;m
OF-2024-1736;PEI-001;14.0;14.0;L
OF-2025-1737;BOIS-002;6.4;6.4;m2
OF-2025-1737;ALU-001;23.0;23.0;m2
OF-2025-1737;CAR-001;6.6;6.6;m2
OF-2025-1737;VIS-001;352.9;352.9;piece
OF-2025-1738;CAR-001;3.3;3.3;m2
OF-2025-1738;VIS-001;116.5;116.5;piece
OF-2025-1738;FIL-001;3.9;3.9;bobine
OF-2025-1738;MAS-001;18.6;18.6;L
OF-2025-1739;BOIS-001;4.5;4.5;m3
OF-2025-1739;ALU-001;30.6;30.6;m2
OF-2025-1739;VIS-001;447.2;447.2;piece
OF-2025-1739;ETR-001;18.5;18.5;m
OF-2025-1739;PEI-001;33.4;33.4;L
OF-2023-1740;ALU-001;17.6;17.6;m2
OF-2023-1740;VIS-001;214.4;214.4;piece
OF-2023-1740;ETR-001;9.8;9.8;m
OF-2023-1740;PEI-001;10.6;10.6;L
OF-2023-1741;BOIS-002;6.3;6.3;m2
OF-2023-1741;ALU-001;19.3;19.3;m2
OF-2023-1741;VIS-001;246.0;246.0;piece
OF-2023-1741;MAS-001;13.7;13.7;L
OF-2025-1742;CAR-001;3.2;3.2;m2
OF-2025-1742;VIS-001;90.0;90.0;piece
OF-2025-1742;FIL-001;3.5;3.5;bobine
OF-2023-1743;BOIS-001;2.0;2.0;m3
OF-2023-1743;RES-001;9.0;9.0;L
OF-2023-1743;VIS-001;119.1;119.1;piece
OF-2023-1743;PEI-001;8.8;8.8;L
OF-2026-1744;BOIS-002;4.1;4.1;m2
OF-2026-1744;RES-001;6.2;6.2;L
OF-2026-1744;VIS-001;64.3;64.3;piece
OF-2024-1745;ALU-001;12.1;12.1;m2
OF-2024-1745;VIS-001;122.0;122.0;piece
OF-2024-1745;FIL-001;4.4;4.4;bobine
OF-2024-1745;PEI-001;11.9;11.9;L
OF-2024-1746;BOIS-001;5.6;5.6;m3
OF-2024-1746;ALU-001;34.1;34.1;m2
OF-2024-1746;VIS-001;302.6;302.6;piece
OF-2024-1746;ETR-001;32.2;32.2;m
OF-2024-1746;PEI-001;47.0;47.0;L
OF-2023-1747;BOIS-001;2.1;2.1;m3
OF-2023-1747;RES-001;9.6;9.6;L
OF-2023-1747;VIS-001;165.9;165.9;piece
OF-2023-1747;PEI-001;18.1;18.1;L
OF-2023-1748;ALU-001;21.2;21.2;m2
OF-2023-1748;VIS-001;250.2;250.2;piece
OF-2023-1748;ETR-001;16.2;16.2;m
OF-2023-1748;PEI-001;17.6;17.6;L
OF-2024-1749;BOIS-002;6.0;6.0;m2
OF-2024-1749;ALU-001;30.9;30.9;m2
OF-2024-1749;CAR-001;7.8;7.8;m2
OF-2024-1749;VIS-001;319.4;319.4;piece
OF-2025-1750;CAR-001;5.5;5.5;m2
OF-2025-1750;VIS-001;148.7;148.7;piece
OF-2025-1750;FIL-001;5.0;5.0;bobine
OF-2025-1750;MAS-001;15.7;15.7;L
OF-2023-1751;BOIS-001;5.1;5.1;m3
OF-2023-1751;ALU-001;42.3;42.3;m2
OF-2023-1751;VIS-001;493.1;493.1;piece
OF-2023-1751;ETR-001;21.9;21.9;m
OF-2023-1751;PEI-001;28.5;28.5;L
OF-2026-1752;ALU-001;12.5;12.5;m2
OF-2026-1752;VIS-001;143.6;143.6;piece
OF-2026-1752;ETR-001;9.5;9.5;m
OF-2026-1752;PEI-001;9.3;9.3;L
OF-2024-1753;BOIS-002;5.5;5.5;m2
OF-2024-1753;ALU-001;18.0;18.0;m2
OF-2024-1753;VIS-001;223.8;223.8;piece
OF-2024-1753;MAS-001;11.1;11.1;L
OF-2024-1754;CAR-001;3.3;3.3;m2
OF-2024-1754;VIS-001;105.2;105.2;piece
OF-2024-1754;FIL-001;2.7;2.7;bobine
OF-2026-1755;BOIS-001;2.2;0.0;m3
OF-2026-1755;RES-001;6.7;0.0;L
OF-2026-1755;VIS-001;134.5;0.0;piece
OF-2026-1755;PEI-001;7.8;0.0;L
OF-2023-1756;BOIS-002;4.9;4.9;m2
OF-2023-1756;RES-001;4.7;4.7;L
OF-2023-1756;VIS-001;110.2;110.2;piece
OF-2025-1757;ALU-001;10.8;10.8;m2
OF-2025-1757;VIS-001;155.2;155.2;piece
OF-2025-1757;FIL-001;3.6;3.6;bobine
OF-2025-1757;PEI-001;12.5;12.5;L
OF-2025-1758;BOIS-001;5.6;5.6;m3
OF-2025-1758;ALU-001;30.2;30.2;m2
OF-2025-1758;VIS-001;375.7;375.7;piece
OF-2025-1758;ETR-001;34.5;34.5;m
OF-2025-1758;PEI-001;47.2;47.2;L
OF-2024-1759;BOIS-001;2.5;2.5;m3
OF-2024-1759;RES-001;14.2;14.2;L
OF-2024-1759;VIS-001;157.7;157.7;piece
OF-2024-1759;PEI-001;18.8;18.8;L
OF-2024-1760;ALU-001;28.3;28.3;m2
OF-2024-1760;VIS-001;353.0;353.0;piece
OF-2024-1760;ETR-001;13.5;13.5;m
OF-2024-1760;PEI-001;13.9;13.9;L
OF-2024-1761;BOIS-002;7.5;7.5;m2
OF-2024-1761;ALU-001;23.9;23.9;m2
OF-2024-1761;CAR-001;6.3;6.3;m2
OF-2024-1761;VIS-001;353.0;353.0;piece
OF-2026-1762;CAR-001;3.8;3.8;m2
OF-2026-1762;VIS-001;111.0;111.0;piece
OF-2026-1762;FIL-001;3.8;3.8;bobine
OF-2026-1762;MAS-001;13.2;13.2;L
OF-2023-1763;BOIS-001;6.3;0.5;m3
OF-2023-1763;ALU-001;34.8;2.6;m2
OF-2023-1763;VIS-001;473.8;35.8;piece
OF-2023-1763;ETR-001;24.0;1.8;m
OF-2023-1763;PEI-001;25.1;1.9;L
OF-2024-1764;ALU-001;14.3;13.5;m2
OF-2024-1764;VIS-001;201.1;189.5;piece
OF-2024-1764;ETR-001;10.7;10.1;m
OF-2024-1764;PEI-001;8.2;7.7;L
OF-2026-1765;BOIS-002;6.1;6.1;m2
OF-2026-1765;ALU-001;13.7;13.7;m2
OF-2026-1765;VIS-001;219.2;219.2;piece
OF-2026-1765;MAS-001;9.4;9.4;L
OF-2025-1766;CAR-001;3.4;3.4;m2
OF-2025-1766;VIS-001;67.3;67.3;piece
OF-2025-1766;FIL-001;2.8;2.8;bobine
OF-2025-1767;BOIS-001;2.7;2.7;m3
OF-2025-1767;RES-001;6.2;6.2;L
OF-2025-1767;VIS-001;97.7;97.7;piece
OF-2025-1767;PEI-001;7.3;7.3;L
OF-2024-1768;BOIS-002;3.7;3.7;m2
OF-2024-1768;RES-001;7.2;7.2;L
OF-2024-1768;VIS-001;102.4;102.4;piece
OF-2023-1769;ALU-001;10.9;10.9;m2
OF-2023-1769;VIS-001;151.7;151.7;piece
OF-2023-1769;FIL-001;4.6;4.6;bobine
OF-2023-1769;PEI-001;11.2;11.2;L
OF-2025-1770;BOIS-001;6.4;6.4;m3
OF-2025-1770;ALU-001;34.7;34.7;m2
OF-2025-1770;VIS-001;353.3;353.3;piece
OF-2025-1770;ETR-001;34.8;34.8;m
OF-2025-1770;PEI-001;45.8;45.8;L
OF-2025-1771;BOIS-001;2.4;2.4;m3
OF-2025-1771;RES-001;14.0;14.0;L
OF-2025-1771;VIS-001;170.5;170.5;piece
OF-2025-1771;PEI-001;19.9;19.9;L
OF-2026-1772;ALU-001;26.7;26.7;m2
OF-2026-1772;VIS-001;341.7;341.7;piece
OF-2026-1772;ETR-001;17.6;17.6;m
OF-2026-1772;PEI-001;12.8;12.8;L
OF-2023-1773;BOIS-002;8.5;8.5;m2
OF-2023-1773;ALU-001;26.5;26.5;m2
OF-2023-1773;CAR-001;5.9;5.9;m2
OF-2023-1773;VIS-001;406.7;406.7;piece
OF-2025-1774;CAR-001;4.8;4.8;m2
OF-2025-1774;VIS-001;112.3;112.3;piece
OF-2025-1774;FIL-001;4.7;4.7;bobine
OF-2025-1774;MAS-001;14.7;14.7;L
OF-2024-1775;BOIS-001;4.8;4.8;m3
OF-2024-1775;ALU-001;34.3;34.3;m2
OF-2024-1775;VIS-001;430.4;430.4;piece
OF-2024-1775;ETR-001;27.9;27.9;m
OF-2024-1775;PEI-001;30.6;30.6;L
OF-2026-1776;ALU-001;12.2;12.2;m2
OF-2026-1776;VIS-001;225.1;225.1;piece
OF-2026-1776;ETR-001;10.8;10.8;m
OF-2026-1776;PEI-001;13.3;13.3;L
OF-2024-1777;BOIS-002;4.1;4.1;m2
OF-2024-1777;ALU-001;14.0;14.0;m2
OF-2024-1777;VIS-001;218.6;218.6;piece
OF-2024-1777;MAS-001;10.3;10.3;L
OF-2026-1778;CAR-001;3.9;3.9;m2
OF-2026-1778;VIS-001;96.0;96.0;piece
OF-2026-1778;FIL-001;2.5;2.5;bobine
OF-2025-1779;BOIS-001;1.8;1.8;m3
OF-2025-1779;RES-001;8.8;8.8;L
OF-2025-1779;VIS-001;109.1;109.1;piece
OF-2025-1779;PEI-001;9.9;9.9;L
OF-2024-1780;BOIS-002;4.2;3.8;m2
OF-2024-1780;RES-001;6.0;5.4;L
OF-2024-1780;VIS-001;60.5;54.9;piece
OF-2023-1781;ALU-001;12.4;12.4;m2
OF-2023-1781;VIS-001;175.4;175.4;piece
OF-2023-1781;FIL-001;4.5;4.5;bobine
OF-2023-1781;PEI-001;10.5;10.5;L
OF-2023-1782;BOIS-001;5.1;5.1;m3
OF-2023-1782;ALU-001;31.8;31.8;m2
OF-2023-1782;VIS-001;341.0;341.0;piece
OF-2023-1782;ETR-001;28.1;28.1;m
OF-2023-1782;PEI-001;42.9;42.9;L
OF-2026-1783;BOIS-001;3.6;3.6;m3
OF-2026-1783;RES-001;9.6;9.6;L
OF-2026-1783;VIS-001;227.6;227.6;piece
OF-2026-1783;PEI-001;22.7;22.7;L
OF-2026-1784;ALU-001;25.4;25.4;m2
OF-2026-1784;VIS-001;201.4;201.4;piece
OF-2026-1784;ETR-001;12.9;12.9;m
OF-2026-1784;PEI-001;12.6;12.6;L
OF-2024-1785;BOIS-002;6.8;6.8;m2
OF-2024-1785;ALU-001;33.0;33.0;m2
OF-2024-1785;CAR-001;6.2;6.2;m2
OF-2024-1785;VIS-001;463.8;463.8;piece
OF-2024-1786;CAR-001;4.3;0.7;m2
OF-2024-1786;VIS-001;132.1;20.1;piece
OF-2024-1786;FIL-001;4.0;0.6;bobine
OF-2024-1786;MAS-001;16.2;2.5;L
OF-2024-1787;BOIS-001;7.0;7.0;m3
OF-2024-1787;ALU-001;41.8;41.8;m2
OF-2024-1787;VIS-001;356.0;356.0;piece
OF-2024-1787;ETR-001;29.9;29.9;m
OF-2024-1787;PEI-001;39.6;39.6;L
OF-2023-1788;ALU-001;12.1;12.1;m2
OF-2023-1788;VIS-001;212.7;212.7;piece
OF-2023-1788;ETR-001;10.7;10.7;m
OF-2023-1788;PEI-001;11.0;11.0;L
OF-2023-1789;BOIS-002;4.8;4.8;m2
OF-2023-1789;ALU-001;19.1;19.1;m2
OF-2023-1789;VIS-001;154.9;154.9;piece
OF-2023-1789;MAS-001;8.9;8.9;L
OF-2025-1790;CAR-001;3.9;3.9;m2
OF-2025-1790;VIS-001;109.4;109.4;piece
OF-2025-1790;FIL-001;2.3;2.3;bobine
OF-2024-1791;BOIS-001;3.0;3.0;m3
OF-2024-1791;RES-001;11.9;11.9;L
OF-2024-1791;VIS-001;82.3;82.3;piece
OF-2024-1791;PEI-001;9.6;9.6;L
OF-2023-1792;BOIS-002;5.0;5.0;m2
OF-2023-1792;RES-001;4.8;4.8;L
OF-2023-1792;VIS-001;69.8;69.8;piece
OF-2023-1793;ALU-001;8.7;8.7;m2
OF-2023-1793;VIS-001;197.6;197.6;piece
OF-2023-1793;FIL-001;3.0;3.0;bobine
OF-2023-1793;PEI-001;8.2;8.2;L
OF-2024-1794;BOIS-001;7.3;7.3;m3
OF-2024-1794;ALU-001;35.4;35.4;m2
OF-2024-1794;VIS-001;376.9;376.9;piece
OF-2024-1794;ETR-001;27.8;27.8;m
OF-2024-1794;PEI-001;46.2;46.2;L
OF-2023-1795;BOIS-001;3.1;3.1;m3
OF-2023-1795;RES-001;14.4;14.4;L
OF-2023-1795;VIS-001;158.4;158.4;piece
OF-2023-1795;PEI-001;24.6;24.6;L
OF-2024-1796;ALU-001;28.7;28.7;m2
OF-2024-1796;VIS-001;271.8;271.8;piece
OF-2024-1796;ETR-001;17.6;17.6;m
OF-2024-1796;PEI-001;14.9;14.9;L
OF-2026-1797;BOIS-002;9.3;9.3;m2
OF-2026-1797;ALU-001;24.9;24.9;m2
OF-2026-1797;CAR-001;6.7;6.7;m2
OF-2026-1797;VIS-001;347.3;347.3;piece
OF-2023-1798;CAR-001;3.4;3.4;m2
OF-2023-1798;VIS-001;127.5;127.5;piece
OF-2023-1798;FIL-001;5.3;5.3;bobine
OF-2023-1798;MAS-001;18.7;18.7;L
OF-2025-1799;BOIS-001;5.5;5.5;m3
OF-2025-1799;ALU-001;33.7;33.7;m2
OF-2025-1799;VIS-001;440.6;440.6;piece
OF-2025-1799;ETR-001;24.7;24.7;m
OF-2025-1799;PEI-001;35.3;35.3;L
OF-2023-1800;ALU-001;12.5;12.5;m2
OF-2023-1800;VIS-001;186.7;186.7;piece
OF-2023-1800;ETR-001;12.6;12.6;m
OF-2023-1800;PEI-001;13.1;13.1;L
OF-2025-1801;BOIS-002;5.6;5.6;m2
OF-2025-1801;ALU-001;16.8;16.8;m2
OF-2025-1801;VIS-001;194.0;194.0;piece
OF-2025-1801;MAS-001;13.8;13.8;L
OF-2024-1802;CAR-001;3.8;3.8;m2
OF-2024-1802;VIS-001;110.7;110.7;piece
OF-2024-1802;FIL-001;3.5;3.5;bobine
OF-2024-1803;BOIS-001;2.6;0.0;m3
OF-2024-1803;RES-001;6.2;0.0;L
OF-2024-1803;VIS-001;153.4;0.0;piece
OF-2024-1803;PEI-001;6.2;0.0;L
OF-2025-1804;BOIS-002;5.1;3.7;m2
OF-2025-1804;RES-001;7.1;5.2;L
OF-2025-1804;VIS-001;72.6;53.0;piece
OF-2025-1805;ALU-001;11.6;11.6;m2
OF-2025-1805;VIS-001;171.2;171.2;piece
OF-2025-1805;FIL-001;4.0;4.0;bobine
OF-2025-1805;PEI-001;11.1;11.1;L
OF-2025-1806;BOIS-001;7.8;7.8;m3
OF-2025-1806;ALU-001;29.1;29.1;m2
OF-2025-1806;VIS-001;414.9;414.9;piece
OF-2025-1806;ETR-001;22.7;22.7;m
OF-2025-1806;PEI-001;35.7;35.7;L
OF-2023-1807;BOIS-001;3.7;3.7;m3
OF-2023-1807;RES-001;13.2;13.2;L
OF-2023-1807;VIS-001;271.8;271.8;piece
OF-2023-1807;PEI-001;17.5;17.5;L
OF-2026-1808;ALU-001;15.9;0.0;m2
OF-2026-1808;VIS-001;257.0;0.0;piece
OF-2026-1808;ETR-001;13.3;0.0;m
