num_ordre;num_commande;ref_bateau;date_creation;date_debut_prevue;date_fin_prevue;temps_production_estime_h;temps_production_reel_h;statut
OF-2024-1617;CMD-2026-1617;BAT-2024-1617;2022-12-06;2022-12-25;2023-03-06;574;574;TERMINE
OF-2025-1618;CMD-2023-1618;BAT-2025-1618;2024-01-09;2024-02-08;2024-03-15;288;288;TERMINE
OF-2024-1619;CMD-2023-1619;BAT-2024-1619;2024-04-04;2024-05-02;2024-05-29;216;216;TERMINE
OF-2023-1620;CMD-2025-1620;BAT-2023-1620;2025-04-30;2025-05-07;2025-07-13;537;0;PLANIFIE
OF-2025-1621;CMD-2025-1621;BAT-2025-1621;2026-01-01;2026-01-30;2026-04-05;525;94;EN_COURS
OF-2024-1622;CMD-2025-1622;BAT-2024-1622;2023-07-14;2023-08-06;2023-09-19;357;357;TERMINE
OF-2024-1623;CMD-2024-1623;BAT-2024-1623;2025-01-12;2025-02-02;2025-04-05;499;499;TERMINE
OF-2024-1624;CMD-2025-1624;BAT-2024-1624;2023-11-28;2023-12-17;2024-02-05;404;404;TERMINE
OF-2024-1625;CMD-2025-1625;BAT-2024-1625;2022-07-03;2022-07-29;2022-08-28;244;244;TERMINE
OF-2023-1626;CMD-2026-1626;BAT-2023-1626;2022-03-24;2022-04-06;2022-05-25;394;394;TERMINE
OF-2024-1627;CMD-2024-1627;BAT-2024-1627;2022-04-30;2022-05-13;2022-06-08;208;208;TERMINE
OF-2025-1628;CMD-2024-1628;BAT-2025-1628;2024-06-26;2024-07-10;2024-08-19;327;327;TERMINE
OF-2024-1629;CMD-2024-1629;BAT-2024-1629;2022-03-22;2022-04-21;2022-06-18;470;470;TERMINE
OF-2024-1630;CMD-2025-1630;BAT-2024-1630;2024-08-10;2024-08-29;2024-11-08;570;570;TERMINE
OF-2023-1631;CMD-2026-1631;BAT-2023-1631;2022-05-07;2022-06-06;2022-07-31;446;446;TERMINE
OF-2026-1632;CMD-2024-1632;BAT-2026-1632;2024-06-08;2024-06-22;2024-07-29;302;302;TERMINE
OF-2024-1633;CMD-2025-1633;BAT-2024-1633;2024-08-11;2024-08-22;2024-09-29;304;304;TERMINE
OF-2023-1634;CMD-2024-1634;BAT-2023-1634;2023-04-23;2023-05-07;2023-07-16;562;562;TERMINE
OF-2024-1635;CMD-2023-1635;BAT-2024-1635;2023-05-30;2023-06-07;2023-07-13;289;289;TERMINE
OF-2023-1636;CMD-2025-1636;BAT-2023-1636;2025-07-18;2025-08-14;2025-09-19;295;197;EN_COURS
OF-2025-1637;CMD-2024-1637;BAT-2025-1637;2025-08-15;2025-09-06;2025-09-17;92;69;EN_COURS
OF-2025-1638;CMD-2025-1638;BAT-2025-1638;2025-11-08;2025-12-06;2025-12-30;196;0;TERMINE
OF-2025-1639;CMD-2023-1639;BAT-2025-1639;2023-08-29;2023-09-16;2023-11-10;445;445;TERMINE
OF-2024-1640;CMD-2025-1640;BAT-2024-1640;2024-08-07;2024-09-02;2024-10-02;241;241;TERMINE
OF-2026-1641;CMD-2024-1641;BAT-2026-1641;2023-02-10;2023-03-09;2023-05-12;518;518;TERMINE
OF-2024-1642;CMD-2023-1642;BAT-2024-1642;2025-07-25;2025-08-19;2025-09-02;118;87;EN_COURS
OF-2024-1643;CMD-2025-1643;BAT-2024-1643;2025-10-19;2025-11-01;2025-11-21;162;15;EN_COURS
OF-2025-1644;CMD-2024-1644;BAT-2025-1644;2023-12-09;2023-12-27;2024-01-16;162;162;TERMINE
OF-2025-1645;CMD-2025-1645;BAT-2025-1645;2025-07-30;2025-08-27;2025-09-10;117;0;TERMINE
OF-2023-1646;CMD-2026-1646;BAT-2023-1646;2023-09-02;2023-09-27;2023-11-30;518;518;TERMINE
OF-2023-1647;CMD-2025-1647;BAT-2023-1647;2022-01-02;2022-01-16;2022-03-09;422;422;TERMINE
OF-2025-1648;CMD-2025-1648;BAT-2025-1648;2023-12-23;2024-01-17;2024-03-18;490;490;TERMINE
OF-2025-1649;CMD-2025-1649;BAT-2025-1649;2023-04-12;2023-05-08;2023-06-19;343;343;TERMINE
OF-2025-1650;CMD-2023-1650;BAT-2025-1650;2023-08-09;2023-08-29;2023-10-24;450;450;TERMINE
OF-2024-1651;CMD-2024-1651;BAT-2024-1651;2022-03-06;2022-03-14;2022-04-12;233;233;TERMINE
OF-2024-1652;CMD-2023-1652;BAT-2024-1652;2024-02-18;2024-03-17;2024-05-14;465;465;TERMINE
OF-2026-1653;CMD-2024-1653;BAT-2026-1653;2023-02-24;2023-03-26;2023-04-28;270;270;TERMINE
OF-2024-1654;CMD-2023-1654;BAT-2024-1654;2025-05-10;2025-05-19;2025-07-22;516;0;TERMINE
OF-2024-1655;CMD-2023-1655;BAT-2024-1655;2025-01-28;2025-02-20;2025-04-26;521;521;TERMINE
OF-2024-1656;CMD-2025-1656;BAT-2024-1656;2024-04-26;2024-05-12;2024-06-29;391;391;TERMINE
OF-2026-1657;CMD-2024-1657;BAT-2026-1657;2024-11-18;2024-12-06;2025-01-31;451;451;TERMINE
OF-2023-1658;CMD-2025-1658;BAT-2023-1658;2025-05-12;2025-05-25;2025-08-06;587;0;PLANIFIE
OF-2025-1659;CMD-2023-1659;BAT-2025-1659;2025-07-31;2025-08-24;2025-09-16;190;0;PLANIFIE
OF-2025-1660;CMD-2023-1660;BAT-2025-1660;2024-06-10;2024-07-05;2024-08-22;387;387;TERMINE
OF-2024-1661;CMD-2024-1661;BAT-2024-1661;2025-01-10;2025-01-31;2025-02-17;138;138;TERMINE
OF-2025-1662;CMD-2025-1662;BAT-2025-1662;2023-12-08;2023-12-17;2024-01-20;275;275;TERMINE
OF-2024-1663;CMD-2025-1663;BAT-2024-1663;2024-06-30;2024-07-15;2024-08-25;331;331;TERMINE
OF-2024-1664;CMD-2024-1664;BAT-2024-1664;2024-10-27;2024-11-04;2025-01-03;484;484;TERMINE
OF-2025-1665;CMD-2024-1665;BAT-2025-1665;2023-07-29;2023-08-17;2023-09-17;249;249;TERMINE
OF-2025-1666;CMD-2025-1666;BAT-2025-1666;2025-05-03;2025-05-20;2025-06-21;261;0;PLANIFIE
OF-2024-1667;CMD-2026-1667;BAT-2024-1667;2024-10-30;2024-11-20;2024-12-08;145;145;TERMINE
OF-2025-1668;CMD-2025-1668;BAT-2025-1668;2024-05-24;2024-05-31;2024-07-18;386;386;TERMINE
OF-2023-1669;CMD-2023-1669;BAT-2023-1669;2025-09-07;2025-10-07;2025-10-27;163;0;TERMINE
OF-2024-1670;CMD-2024-1670;BAT-2024-1670;2026-01-28;2026-02-22;2026-04-24;494;189;EN_COURS
OF-2023-1671;CMD-2024-1671;BAT-2023-1671;2025-07-31;2025-08-25;2025-09-09;125;0;PLANIFIE
OF-2024-1672;CMD-2025-1672;BAT-2024-1672;2023-03-20;2023-04-07;2023-05-03;214;214;TERMINE
OF-2024-1673;CMD-2026-1673;BAT-2024-1673;2024-11-21;2024-12-08;2025-01-27;403;403;TERMINE
OF-2026-1674;CMD-2023-1674;BAT-2026-1674;2023-01-31;2023-02-23;2023-03-06;91;91;TERMINE
OF-2026-1675;CMD-2024-1675;BAT-2026-1675;2022-07-13;2022-08-06;2022-08-27;174;174;TERMINE
OF-2024-1676;CMD-2025-1676;BAT-2024-1676;2025-05-29;2025-06-23;2025-07-17;198;112;EN_COURS
OF-2023-1677;CMD-2024-1677;BAT-2023-1677;2025-03-24;2025-04-03;2025-05-11;307;307;TERMINE
OF-2023-1678;CMD-2024-1678;BAT-2023-1678;2024-09-16;2024-09-23;2024-10-04;91;91;TERMINE
OF-2025-1679;CMD-2024-1679;BAT-2025-1679;2022-02-05;2022-02-27;2022-03-21;183;183;TERMINE
OF-2024-1680;CMD-2024-1680;BAT-2024-1680;2023-07-27;2023-08-21;2023-10-15;441;441;TERMINE
OF-2024-1681;CMD-2025-1681;BAT-2024-1681;2022-03-26;2022-04-23;2022-05-09;133;133;TERMINE
OF-2025-1682;CMD-2024-1682;BAT-2025-1682;2024-12-05;2024-12-29;2025-02-21;437;437;TERMINE
OF-2025-1683;CMD-2024-1683;BAT-2025-1683;2024-03-29;2024-04-08;2024-04-26;149;149;TERMINE
OF-2024-1684;CMD-2024-1684;BAT-2024-1684;2022-05-02;2022-05-21;2022-07-17;459;459;TERMINE
OF-2023-1685;CMD-2025-1685;BAT-2023-1685;2022-08-30;2022-09-23;2022-11-27;521;521;TERMINE
OF-2024-1686;CMD-2025-1686;BAT-2024-1686;2025-09-30;2025-10-29;2025-12-07;315;110;EN_COURS
OF-2024-1687;CMD-2023-1687;BAT-2024-1687;2022-05-02;2022-05-22;2022-06-20;234;234;TERMINE
OF-2023-1688;CMD-2025-1688;BAT-2023-1688;2022-02-11;2022-03-08;2022-05-06;476;476;TERMINE
OF-2025-1689;CMD-2025-1689;BAT-2025-1689;2022-03-05;2022-03-23;2022-04-22;247;247;TERMINE
OF-2023-1690;CMD-2025-1690;BAT-2023-1690;2024-11-28;2024-12-08;2025-02-07;494;494;TERMINE
OF-2024-1691;CMD-2023-1691;BAT-2024-1691;2023-06-07;2023-07-07;2023-09-07;496;496;TERMINE
OF-2023-1692;CMD-2026-1692;BAT-2023-1692;2025-02-04;2025-02-18;2025-04-03;359;359;TERMINE
OF-2025-1693;CMD-2024-1693;BAT-2025-1693;2022-01-24;2022-02-18;2022-04-11;420;420;TERMINE
OF-2025-1694;CMD-2023-1694;BAT-2025-1694;2024-06-04;2024-06-30;2024-08-07;305;305;TERMINE
OF-2024-1695;CMD-2024-1695;BAT-2024-1695;2022-06-10;2022-06-26;2022-07-24;226;226;TERMINE
OF-2026-1696;CMD-2026-1696;BAT-2026-1696;2024-06-01;2024-06-13;2024-08-02;403;403;TERMINE
OF-2025-1697;CMD-2026-1697;BAT-2025-1697;2024-03-10;2024-04-05;2024-04-25;167;167;TERMINE
OF-2026-1698;CMD-2025-1698;BAT-2026-1698;2022-10-12;2022-11-04;2023-01-04;490;490;TERMINE
OF-2023-1699;CMD-2026-1699;BAT-2023-1699;2022-10-03;2022-10-31;2022-12-29;476;476;TERMINE
OF-2025-1700;CMD-2024-1700;BAT-2025-1700;2024-03-03;2024-03-14;2024-05-14;488;488;TERMINE
OF-2025-1701;CMD-2025-1701;BAT-2025-1701;2025-01-28;2025-02-23;2025-04-26;502;502;TERMINE
OF-2026-1702;CMD-2024-1702;BAT-2026-1702;2024-10-02;2024-10-30;2024-12-16;382;382;TERMINE
OF-2024-1703;CMD-2026-1703;BAT-2024-1703;2023-02-27;2023-03-08;2023-04-05;231;231;TERMINE
OF-2025-1704;CMD-2025-1704;BAT-2025-1704;2022-03-11;2022-03-18;2022-05-08;408;408;TERMINE
OF-2023-1705;CMD-2025-1705;BAT-2023-1705;2023-11-27;2023-12-08;2023-12-19;88;88;TERMINE
OF-2024-1706;CMD-2025-1706;BAT-2024-1706;2026-01-12;2026-01-22;2026-03-07;358;221;EN_COURS
OF-2024-1707;CMD-2024-1707;BAT-2024-1707;2023-08-14;2023-09-11;2023-10-10;232;232;TERMINE
OF-2023-1708;CMD-2023-1708;BAT-2023-1708;2022-10-28;2022-11-22;2023-01-05;357;357;TERMINE
OF-2024-1709;CMD-2024-1709;BAT-2024-1709;2025-12-01;2025-12-28;2026-01-16;156;17;EN_COURS
OF-2024-1710;CMD-2025-1710;BAT-2024-1710;2025-11-23;2025-12-06;2026-02-13;556;0;TERMINE
OF-2023-1711;CMD-2024-1711;BAT-2023-1711;2022-08-24;2022-09-13;2022-10-11;230;230;TERMINE
OF-2023-1712;CMD-2024-1712;BAT-2023-1712;2024-10-25;2024-11-04;2024-11-15;95;95;TERMINE
OF-2025-1713;CMD-2025-1713;BAT-2025-1713;2023-12-06;2023-12-27;2024-03-01;525;525;TERMINE
OF-2025-1714;CMD-2026-1714;BAT-2025-1714;2022-09-19;2022-10-09;2022-11-15;298;298;TERMINE
OF-2026-1715;CMD-2025-1715;BAT-2026-1715;2025-07-07;2025-07-18;2025-09-06;402;161;EN_COURS
OF-2026-1716;CMD-2023-1716;BAT-2026-1716;2024-12-14;2025-01-11;2025-02-13;271;271;TERMINE
OF-2024-1717;CMD-2025-1717;BAT-2024-1717;2024-11-12;2024-12-04;2025-01-03;242;242;TERMINE
OF-2025-1718;CMD-2023-1718;BAT-2025-1718;2025-12-22;2025-12-30;2026-01-25;211;0;TERMINE
OF-2026-1719;CMD-2023-1719;BAT-2026-1719;2022-06-11;2022-07-11;2022-08-06;212;212;TERMINE
OF-2024-1720;CMD-2025-1720;BAT-2024-1720;2026-01-07;2026-01-26;2026-03-23;448;62;EN_COURS
OF-2024-1721;CMD-2024-1721;BAT-2024-1721;2022-07-15;2022-08-12;2022-08-26;115;115;TERMINE
OF-2024-1722;CMD-2026-1722;BAT-2024-1722;2023-03-27;2023-04-03;2023-04-28;204;204;TERMINE
OF-2025-1723;CMD-2024-1723;BAT-2025-1723;2023-09-19;2023-10-07;2023-12-15;552;552;TERMINE
OF-2026-1724;CMD-2025-1724;BAT-2026-1724;2022-07-18;2022-07-28;2022-09-22;451;451;TERMINE
OF-2026-1725;CMD-2024-1725;BAT-2026-1725;2022-12-04;2022-12-30;2023-03-05;522;522;TERMINE
OF-2024-1726;CMD-2025-1726;BAT-2024-1726;2023-04-09;2023-04-25;2023-06-12;388;388;TERMINE
OF-2025-1727;CMD-2024-1727;BAT-2025-1727;2025-07-07;2025-07-16;2025-09-28;598;0;PLANIFIE
OF-2024-1728;CMD-2024-1728;BAT-2024-1728;2022-08-25;2022-09-12;2022-10-11;237;237;TERMINE
OF-2024-1729;CMD-2025-1729;BAT-2024-1729;2024-10-02;2024-10-18;2024-11-02;126;126;TERMINE
OF-2025-1730;CMD-2024-1730;BAT-2025-1730;2023-06-25;2023-07-19;2023-08-03;121;121;TERMINE
OF-2024-1731;CMD-2024-1731;BAT-2024-1731;2024-12-11;2024-12-24;2025-02-22;485;485;TERMINE
OF-2026-1732;CMD-2024-1732;BAT-2026-1732;2022-02-06;2022-02-20;2022-04-22;492;492;TERMINE
OF-2025-1733;CMD-2025-1733;BAT-2025-1733;2022-01-26;2022-02-02;2022-04-10;540;540;TERMINE
OF-2024-1734;CMD-2024-1734;BAT-2024-1734;2022-09-04;2022-09-16;2022-10-12;210;210;TERMINE
OF-2024-1735;CMD-2024-1735;BAT-2024-1735;2024-09-11;2024-10-05;2024-11-17;347;347;TERMINE
OF-2024-1736;CMD-2025-1736;BAT-2024-1736;2022-01-23;2022-02-08;2022-04-05;448;448;TERMINE
OF-2025-1737;CMD-2025-1737;BAT-2025-1737;2022-03-08;2022-03-23;2022-05-17;440;440;TERMINE
OF-2025-1738;CMD-2024-1738;BAT-2025-1738;2024-12-03;2025-01-02;2025-02-16;363;363;TERMINE
OF-2025-1739;CMD-2025-1739;BAT-2025-1739;2023-12-21;2023-12-31;2024-01-29;237;237;TERMINE
OF-2023-1740;CMD-2024-1740;BAT-2023-1740;2024-08-28;2024-09-26;2024-10-08;99;99;TERMINE
OF-2023-1741;CMD-2025-1741;BAT-2023-1741;2022-06-20;2022-07-19;2022-09-19;500;500;TERMINE
OF-2025-1742;CMD-2026-1742;BAT-2025-1742;2025-03-18;2025-04-02;2025-05-03;250;250;TERMINE
OF-2023-1743;CMD-2025-1743;BAT-2023-1743;2023-03-04;2023-03-24;2023-04-27;278;278;TERMINE
OF-2026-1744;CMD-2023-1744;BAT-2026-1744;2024-09-02;2024-09-24;2024-11-19;454;454;TERMINE
OF-2024-1745;CMD-2024-1745;BAT-2024-1745;2022-07-02;2022-07-24;2022-09-04;343;343;TERMINE
OF-2024-1746;CMD-2023-1746;BAT-2024-1746;2023-01-02;2023-01-22;2023-04-04;583;583;TERMINE
OF-2023-1747;CMD-2024-1747;BAT-2023-1747;2024-01-15;2024-01-22;2024-02-05;113;113;TERMINE
OF-2023-1748;CMD-2025-1748;BAT-2023-1748;2023-09-23;2023-10-09;2023-11-11;267;267;TERMINE
OF-2024-1749;CMD-2024-1749;BAT-2024-1749;2025-04-13;2025-05-09;2025-05-20;93;93;TERMINE
OF-2025-1750;CMD-2026-1750;BAT-2025-1750;2023-05-28;2023-06-18;2023-06-30;98;98;TERMINE
OF-2023-1751;CMD-2025-1751;BAT-2023-1751;2023-12-03;2023-12-25;2024-02-01;309;309;TERMINE
OF-2026-1752;CMD-2023-1752;BAT-2026-1752;2023-01-07;2023-01-15;2023-03-16;483;483;TERMINE
OF-2024-1753;CMD-2025-1753;BAT-2024-1753;2023-04-04;2023-05-02;2023-06-03;257;257;TERMINE
OF-2024-1754;CMD-2024-1754;BAT-2024-1754;2023-07-01;2023-07-19;2023-09-27;560;560;TERMINE
OF-2026-1755;CMD-2025-1755;BAT-2026-1755;2025-06-19;2025-07-02;2025-08-01;240;0;TERMINE
OF-2023-1756;CMD-2025-1756;BAT-2023-1756;2024-08-13;2024-09-10;2024-11-22;591;591;TERMINE
OF-2025-1757;CMD-2023-1757;BAT-2025-1757;2022-01-10;2022-02-04;2022-04-09;514;514;TERMINE
OF-2025-1758;CMD-2024-1758;BAT-2025-1758;2022-05-09;2022-05-17;2022-07-09;431;431;TERMINE
OF-2024-1759;CMD-2025-1759;BAT-2024-1759;2023-03-12;2023-04-10;2023-05-14;279;279;TERMINE
OF-2024-1760;CMD-2026-1760;BAT-2024-1760;2024-09-30;2024-10-19;2024-12-31;584;584;TERMINE
OF-2024-1761;CMD-2023-1761;BAT-2024-1761;2023-11-17;2023-12-10;2024-02-14;535;535;TERMINE
OF-2026-1762;CMD-2025-1762;BAT-2026-1762;2022-06-10;2022-06-28;2022-08-22;442;442;TERMINE
OF-2023-1763;CMD-2025-1763;BAT-2023-1763;2026-01-08;2026-02-04;2026-03-02;212;16;EN_COURS
OF-2024-1764;CMD-2026-1764;BAT-2024-1764;2025-10-23;2025-11-22;2026-01-21;487;459;EN_COURS
OF-2026-1765;CMD-2025-1765;BAT-2026-1765;2023-12-17;2024-01-01;2024-01-15;113;113;TERMINE
OF-2025-1766;CMD-2026-1766;BAT-2025-1766;2024-04-05;2024-04-30;2024-06-03;273;273;TERMINE
OF-2025-1767;CMD-2024-1767;BAT-2025-1767;2023-09-13;2023-10-13;2023-10-28;123;123;TERMINE
OF-2024-1768;CMD-2025-1768;BAT-2024-1768;2022-06-28;2022-07-16;2022-07-26;81;81;TERMINE
OF-2023-1769;CMD-2023-1769;BAT-2023-1769;2023-10-06;2023-10-16;2023-10-31;126;126;TERMINE
OF-2025-1770;CMD-2024-1770;BAT-2025-1770;2023-02-26;2023-03-11;2023-04-27;378;378;TERMINE
OF-2025-1771;CMD-2024-1771;BAT-2025-1771;2024-06-03;2024-07-03;2024-07-17;118;118;TERMINE
OF-2026-1772;CMD-2024-1772;BAT-2026-1772;2023-06-26;2023-07-06;2023-08-27;423;423;TERMINE
OF-2023-1773;CMD-2024-1773;BAT-2023-1773;2022-04-20;2022-04-29;2022-05-11;101;101;TERMINE
OF-2025-1774;CMD-2024-1774;BAT-2025-1774;2022-08-24;2022-09-12;2022-10-30;386;386;TERMINE
OF-2024-1775;CMD-2025-1775;BAT-2024-1775;2023-04-29;2023-05-06;2023-07-09;517;517;TERMINE
OF-2026-1776;CMD-2024-1776;BAT-2026-1776;2024-12-17;2025-01-11;2025-02-16;295;295;TERMINE
OF-2024-1777;CMD-2024-1777;BAT-2024-1777;2024-04-19;2024-04-27;2024-05-30;270;270;TERMINE
OF-2026-1778;CMD-2025-1778;BAT-2026-1778;2022-05-04;2022-05-26;2022-06-15;167;167;TERMINE
OF-2025-1779;CMD-2023-1779;BAT-2025-1779;2022-07-14;2022-07-27;2022-08-20;192;192;TERMINE
OF-2024-1780;CMD-2024-1780;BAT-2024-1780;2025-10-08;2025-10-18;2025-11-23;292;265;EN_COURS
OF-2023-1781;CMD-2024-1781;BAT-2023-1781;2024-09-29;2024-10-24;2024-11-11;147;147;TERMINE
OF-2023-1782;CMD-2023-1782;BAT-2023-1782;2024-05-25;2024-06-09;2024-06-24;121;121;TERMINE
OF-2026-1783;CMD-2025-1783;BAT-2026-1783;2024-12-23;2025-01-22;2025-03-07;355;355;TERMINE
OF-2026-1784;CMD-2024-1784;BAT-2026-1784;2023-03-13;2023-04-02;2023-05-24;416;416;TERMINE
OF-2024-1785;CMD-2025-1785;BAT-2024-1785;2024-09-08;2024-09-20;2024-10-07;139;139;TERMINE
OF-2024-1786;CMD-2023-1786;BAT-2024-1786;2025-09-20;2025-10-09;2025-11-20;342;52;EN_COURS
OF-2024-1787;CMD-2023-1787;BAT-2024-1787;2023-06-19;2023-07-04;2023-07-19;122;122;TERMINE
OF-2023-1788;CMD-2025-1788;BAT-2023-1788;2024-08-02;2024-08-29;2024-10-25;460;460;TERMINE
OF-2023-1789;CMD-2024-1789;BAT-2023-1789;2022-09-12;2022-10-12;2022-12-07;450;450;TERMINE
OF-2025-1790;CMD-2023-1790;BAT-2025-1790;2024-02-20;2024-03-04;2024-04-11;304;304;TERMINE
OF-2024-1791;CMD-2025-1791;BAT-2024-1791;2024-01-04;2024-01-23;2024-03-18;441;441;TERMINE
OF-2023-1792;CMD-2025-1792;BAT-2023-1792;2023-12-25;2024-01-09;2024-01-26;141;141;TERMINE
OF-2023-1793;CMD-2024-1793;BAT-2023-1793;2022-10-26;2022-11-22;2023-01-16;445;445;TERMINE
OF-2024-1794;CMD-2025-1794;BAT-2024-1794;2023-02-15;2023-02-24;2023-03-23;223;223;TERMINE
OF-2023-1795;CMD-2023-1795;BAT-2023-1795;2023-09-09;2023-10-02;2023-10-27;207;207;TERMINE
OF-2024-1796;CMD-2026-1796;BAT-2024-1796;2024-12-22;2025-01-07;2025-03-15;539;539;TERMINE
OF-2026-1797;CMD-2023-1797;BAT-2026-1797;2023-02-23;2023-03-20;2023-04-18;233;233;TERMINE
OF-2023-1798;CMD-2025-1798;BAT-2023-1798;2024-02-07;2024-02-16;2024-03-17;240;240;TERMINE
OF-2025-1799;CMD-2024-1799;BAT-2025-1799;2023-07-17;2023-07-28;2023-09-21;443;443;TERMINE
OF-2023-1800;CMD-2023-1800;BAT-2023-1800;2023-11-21;2023-12-08;2023-12-23;122;122;TERMINE
OF-2025-1801;CMD-2023-1801;BAT-2025-1801;2023-09-14;2023-09-29;2023-12-12;593;593;TERMINE
OF-2024-1802;CMD-2025-1802;BAT-2024-1802;2024-11-15;2024-12-09;2025-01-24;368;368;TERMINE
OF-2024-1803;CMD-2023-1803;BAT-2024-1803;2025-09-02;2025-09-17;2025-11-02;375;0;TERMINE
OF-2025-1804;CMD-2025-1804;BAT-2025-1804;2025-05-04;2025-05-22;2025-07-15;434;317;EN_COURS
OF-2025-1805;CMD-2023-1805;BAT-2025-1805;2024-11-07;2024-11-30;2024-12-19;159;159;TERMINE
OF-2025-1806;CMD-2025-1806;BAT-2025-1806;2023-09-07;2023-09-28;2023-12-04;542;542;TERMINE
OF-2023-1807;CMD-2025-1807;BAT-2023-1807;2022-09-16;2022-09-29;2022-12-05;538;538;TERMINE
OF-2026-1808;CMD-2023-1808;BAT-2026-1808;2025-06-14;2025-06-22;2025-07-04;97;0;TERMINE
OF-2024-1809;CMD-2025-1809;BAT-2024-1809;2025-01-26;2025-02-11;2025-04-15;506;506;TERMINE
OF-2025-1810;CMD-2025-1810;BAT-2025-1810;2022-09-29;2022-10-12;2022-12-04;429;429;TERMINE
OF-2024-1811;CMD-2024-1811;BAT-2024-1811;2023-12-05;2023-12-12;2024-01-12;252;252;TERMINE
OF-2024-1812;CMD-2023-1812;BAT-2024-1812;2022-11-10;2022-12-02;2022-12-30;231;231;TERMINE
OF-2025-1813;CMD-2025-1813;BAT-2025-1813;2022-08-20;2022-09-18;2022-10-23;286;286;TERMINE
OF-2025-1814;CMD-2025-1814;BAT-2025-1814;2023-08-03;2023-08-21;2023-10-13;424;424;TERMINE
OF-2025-1815;CMD-2024-1815;BAT-2025-1815;2024-01-15;2024-02-04;2024-03-08;271;271;TERMINE
OF-2025-1816;CMD-2023-1816;BAT-2025-1816;2025-09-09;2025-10-01;2025-12-03;504;0;TERMINE
OF-2025-1817;CMD-2023-1817;BAT-2025-1817;2022-01-16;2022-02-01;2022-02-22;173;173;TERMINE
OF-2026-1818;CMD-2026-1818;BAT-2026-1818;2022-07-01;2022-07-19;2022-09-09;417;417;TERMINE
OF-2024-1819;CMD-2025-1819;BAT-2024-1819;2023-04-02;2023-04-21;2023-06-19;472;472;TERMINE
OF-2025-1820;CMD-2024-1820;BAT-2025-1820;2022-03-15;2022-04-07;2022-06-20;598;598;TERMINE
OF-2024-1821;CMD-2026-1821;BAT-2024-1821;2025-05-08;2025-05-17;2025-06-07;175;0;PLANIFIE
OF-2023-1822;CMD-2026-1822;BAT-2023-1822;2022-03-09;2022-04-04;2022-05-08;274;274;TERMINE
OF-2023-1823;CMD-2026-1823;BAT-2023-1823;2023-01-14;2023-01-21;2023-03-02;321;321;TERMINE
OF-2024-1824;CMD-2025-1824;BAT-2024-1824;2024-12-17;2025-01-02;2025-02-17;370;370;TERMINE
OF-2025-1825;CMD-2025-1825;BAT-2025-1825;2023-05-24;2023-06-23;2023-08-06;359;359;TERMINE
OF-2024-1826;CMD-2023-1826;BAT-2024-1826;2023-08-26;2023-09-07;2023-11-07;494;494;TERMINE
OF-2025-1827;CMD-2023-1827;BAT-2025-1827;2023-09-21;2023-10-06;2023-10-19;110;110;TERMINE
OF-2026-1828;CMD-2025-1828;BAT-2026-1828;2025-05-12;2025-06-01;2025-08-02;496;236;EN_COURS
OF-2026-1829;CMD-2024-1829;BAT-2026-1829;2024-06-27;2024-07-13;2024-08-26;359;359;TERMINE
OF-2024-1830;CMD-2023-1830;BAT-2024-1830;2024-02-26;2024-03-23;2024-04-29;302;302;TERMINE
OF-2024-1831;CMD-2023-1831;BAT-2024-1831;2023-02-06;2023-03-04;2023-04-18;365;365;TERMINE
OF-2023-1832;CMD-2024-1832;BAT-2023-1832;2025-02-11;2025-03-08;2025-05-05;464;464;TERMINE
OF-2023-1833;CMD-2024-1833;BAT-2023-1833;2022-09-07;2022-10-05;2022-11-07;266;266;TERMINE
OF-2024-1834;CMD-2025-1834;BAT-2024-1834;2023-06-30;2023-07-19;2023-09-29;582;582;TERMINE
OF-2024-1835;CMD-2025-1835;BAT-2024-1835;2022-04-20;2022-05-09;2022-05-27;145;145;TERMINE
OF-2025-1836;CMD-2023-1836;BAT-2025-1836;2024-10-12;2024-11-04;2024-12-15;330;330;TERMINE
OF-2025-1837;CMD-2023-1837;BAT-2025-1837;2025-10-15;2025-11-05;2026-01-05;488;432;EN_COURS
OF-2025-1838;CMD-2023-1838;BAT-2025-1838;2023-11-22;2023-12-01;2023-12-27;214;214;TERMINE
OF-2024-1839;CMD-2025-1839;BAT-2024-1839;2025-05-17;2025-06-01;2025-07-08;299;0;TERMINE
OF-2024-1840;CMD-2024-1840;BAT-2024-1840;2024-06-08;2024-06-26;2024-07-30;277;277;TERMINE
OF-2024-1841;CMD-2023-1841;BAT-2024-1841;2022-06-29;2022-07-27;2022-09-30;521;521;TERMINE
OF-2024-1842;CMD-2024-1842;BAT-2024-1842;2023-10-30;2023-11-08;2023-11-29;174;174;TERMINE
OF-2024-1843;CMD-2023-1843;BAT-2024-1843;2023-04-04;2023-04-21;2023-06-10;407;407;TERMINE
OF-2024-1844;CMD-2024-1844;BAT-2024-1844;2025-12-24;2026-01-18;2026-04-02;592;0;TERMINE
OF-2026-1845;CMD-2025-1845;BAT-2026-1845;2025-10-07;2025-11-01;2025-11-17;128;26;EN_COURS
OF-2023-1846;CMD-2025-1846;BAT-2023-1846;2024-10-02;2024-10-10;2024-10-24;119;119;TERMINE
OF-2024-1847;CMD-2024-1847;BAT-2024-1847;2025-04-03;2025-04-23;2025-06-18;450;0;PLANIFIE
